Date,Product_ID,Product_Name,Category,Sales_Quantity,Price,Current_Stock,Month,DayOfWeek,Season
2025-10-21,P017,Microphone,Accessories,199,2800,960,10,Tuesday,Autumn
2025-10-21,P018,Projector,Office Equipment,214,35000,630,10,Tuesday,Autumn
2025-10-21,P019,Gaming Console,Electronics,51,45000,973,10,Tuesday,Autumn
2025-10-21,P020,Webcam,Accessories,105,2200,684,10,Tuesday,Autumn
2025-10-22,P001,Laptop,Electronics,173,55000,1116,10,Wednesday,Autumn
2025-10-22,P002,Smartphone,Electronics,101,25000,564,10,Wednesday,Autumn
2025-10-22,P003,Headphones,Accessories,106,2500,439,10,Wednesday,Autumn
2025-10-22,P004,Keyboard,Accessories,50,1500,659,10,Wednesday,Autumn
2025-10-22,P005,Mouse,Accessories,160,800,848,10,Wednesday,Autumn
2025-10-22,P006,Monitor,Electronics,175,12000,374,10,Wednesday,Autumn
2025-10-22,P007,Printer,Office Equipment,216,15000,684,10,Wednesday,Autumn
2025-10-22,P008,Tablet,Electronics,222,18000,408,10,Wednesday,Autumn
2025-10-22,P009,Smartwatch,Electronics,246,5000,401,10,Wednesday,Autumn
2025-10-22,P010,Camera,Electronics,157,30000,697,10,Wednesday,Autumn
2025-10-22,P011,Speaker,Accessories,117,3500,663,10,Wednesday,Autumn
2025-10-22,P012,Router,Networking,88,2500,1009,10,Wednesday,Autumn
2025-10-22,P013,SSD,Storage,108,4500,545,10,Wednesday,Autumn
2025-10-22,P014,Hard Disk,Storage,170,4000,278,10,Wednesday,Autumn
2025-10-22,P015,USB Drive,Storage,226,700,291,10,Wednesday,Autumn
2025-10-22,P016,Power Bank,Accessories,58,1200,955,10,Wednesday,Autumn
2025-10-22,P017,Microphone,Accessories,86,2800,462,10,Wednesday,Autumn
2025-10-22,P018,Projector,Office Equipment,61,35000,656,10,Wednesday,Autumn
2025-10-22,P019,Gaming Console,Electronics,218,45000,900,10,Wednesday,Autumn
2025-10-22,P020,Webcam,Accessories,154,2200,408,10,Wednesday,Autumn
2025-10-23,P001,Laptop,Electronics,148,55000,219,10,Thursday,Autumn
2025-10-23,P002,Smartphone,Electronics,244,25000,231,10,Thursday,Autumn
2025-10-23,P003,Headphones,Accessories,109,2500,685,10,Thursday,Autumn
2025-10-23,P004,Keyboard,Accessories,129,1500,403,10,Thursday,Autumn
2025-10-23,P005,Mouse,Accessories,98,800,890,10,Thursday,Autumn
2025-10-23,P006,Monitor,Electronics,132,12000,1166,10,Thursday,Autumn
2025-10-23,P007,Printer,Office Equipment,106,15000,212,10,Thursday,Autumn
2025-10-23,P008,Tablet,Electronics,122,18000,887,10,Thursday,Autumn
2025-10-23,P009,Smartwatch,Electronics,126,5000,731,10,Thursday,Autumn
2025-10-23,P010,Camera,Electronics,108,30000,584,10,Thursday,Autumn
2025-10-23,P011,Speaker,Accessories,57,3500,1051,10,Thursday,Autumn
2025-10-23,P012,Router,Networking,87,2500,1156,10,Thursday,Autumn
2025-10-23,P013,SSD,Storage,238,4500,720,10,Thursday,Autumn
2025-10-23,P014,Hard Disk,Storage,183,4000,409,10,Thursday,Autumn
2025-10-23,P015,USB Drive,Storage,173,700,1177,10,Thursday,Autumn
2025-10-23,P016,Power Bank,Accessories,129,1200,1112,10,Thursday,Autumn
2025-10-23,P017,Microphone,Accessories,105,2800,824,10,Thursday,Autumn
2025-10-23,P018,Projector,Office Equipment,57,35000,1026,10,Thursday,Autumn
2025-10-23,P019,Gaming Console,Electronics,111,45000,561,10,Thursday,Autumn
2025-10-23,P020,Webcam,Accessories,146,2200,320,10,Thursday,Autumn
2025-10-24,P001,Laptop,Electronics,153,55000,946,10,Friday,Autumn
2025-10-24,P002,Smartphone,Electronics,155,25000,873,10,Friday,Autumn
2025-10-24,P003,Headphones,Accessories,248,2500,599,10,Friday,Autumn
2025-10-24,P004,Keyboard,Accessories,199,1500,729,10,Friday,Autumn
2025-10-24,P005,Mouse,Accessories,246,800,1183,10,Friday,Autumn
2025-10-24,P006,Monitor,Electronics,104,12000,563,10,Friday,Autumn
2025-10-24,P007,Printer,Office Equipment,248,15000,685,10,Friday,Autumn
2025-10-24,P008,Tablet,Electronics,132,18000,718,10,Friday,Autumn
2025-10-24,P009,Smartwatch,Electronics,179,5000,335,10,Friday,Autumn
2025-10-24,P010,Camera,Electronics,176,30000,489,10,Friday,Autumn
2025-10-24,P011,Speaker,Accessories,96,3500,1104,10,Friday,Autumn
2025-10-24,P012,Router,Networking,68,2500,248,10,Friday,Autumn
2025-10-24,P013,SSD,Storage,200,4500,750,10,Friday,Autumn
2025-10-24,P014,Hard Disk,Storage,82,4000,786,10,Friday,Autumn
2025-10-24,P015,USB Drive,Storage,204,700,1087,10,Friday,Autumn
2025-10-24,P016,Power Bank,Accessories,238,1200,1026,10,Friday,Autumn
2025-10-24,P017,Microphone,Accessories,219,2800,995,10,Friday,Autumn
2025-10-24,P018,Projector,Office Equipment,133,35000,898,10,Friday,Autumn
2025-10-24,P019,Gaming Console,Electronics,57,45000,514,10,Friday,Autumn
2025-10-24,P020,Webcam,Accessories,105,2200,663,10,Friday,Autumn
2025-10-25,P001,Laptop,Electronics,72,55000,844,10,Saturday,Autumn
2025-10-25,P002,Smartphone,Electronics,50,25000,850,10,Saturday,Autumn
2025-10-25,P003,Headphones,Accessories,137,2500,944,10,Saturday,Autumn
2025-10-25,P004,Keyboard,Accessories,163,1500,1048,10,Saturday,Autumn
2025-10-25,P005,Mouse,Accessories,184,800,606,10,Saturday,Autumn
2025-10-25,P006,Monitor,Electronics,208,12000,417,10,Saturday,Autumn
2025-10-25,P007,Printer,Office Equipment,126,15000,745,10,Saturday,Autumn
2025-10-25,P008,Tablet,Electronics,170,18000,826,10,Saturday,Autumn
2025-10-25,P009,Smartwatch,Electronics,232,5000,1055,10,Saturday,Autumn
2025-10-25,P010,Camera,Electronics,208,30000,368,10,Saturday,Autumn
2025-10-25,P011,Speaker,Accessories,62,3500,282,10,Saturday,Autumn
2025-10-25,P012,Router,Networking,171,2500,1035,10,Saturday,Autumn
2025-10-25,P013,SSD,Storage,170,4500,331,10,Saturday,Autumn
2025-10-25,P014,Hard Disk,Storage,74,4000,223,10,Saturday,Autumn
2025-10-25,P015,USB Drive,Storage,229,700,487,10,Saturday,Autumn
2025-10-25,P016,Power Bank,Accessories,102,1200,435,10,Saturday,Autumn
2025-10-25,P017,Microphone,Accessories,199,2800,628,10,Saturday,Autumn
2025-10-25,P018,Projector,Office Equipment,95,35000,857,10,Saturday,Autumn
2025-10-25,P019,Gaming Console,Electronics,161,45000,1069,10,Saturday,Autumn
2025-10-25,P020,Webcam,Accessories,80,2200,821,10,Saturday,Autumn
2025-10-26,P001,Laptop,Electronics,227,55000,998,10,Sunday,Autumn
2025-10-26,P002,Smartphone,Electronics,54,25000,479,10,Sunday,Autumn
2025-10-26,P003,Headphones,Accessories,74,2500,212,10,Sunday,Autumn
2025-10-26,P004,Keyboard,Accessories,141,1500,416,10,Sunday,Autumn
2025-10-26,P005,Mouse,Accessories,226,800,682,10,Sunday,Autumn
2025-10-26,P006,Monitor,Electronics,75,12000,517,10,Sunday,Autumn
2025-10-26,P007,Printer,Office Equipment,60,15000,359,10,Sunday,Autumn
2025-10-26,P008,Tablet,Electronics,134,18000,1041,10,Sunday,Autumn
2025-10-26,P009,Smartwatch,Electronics,206,5000,772,10,Sunday,Autumn
2025-10-26,P010,Camera,Electronics,230,30000,945,10,Sunday,Autumn
2025-10-26,P011,Speaker,Accessories,247,3500,1054,10,Sunday,Autumn
2025-10-26,P012,Router,Networking,116,2500,874,10,Sunday,Autumn
2025-10-26,P013,SSD,Storage,222,4500,701,10,Sunday,Autumn
2025-10-26,P014,Hard Disk,Storage,216,4000,294,10,Sunday,Autumn
2025-10-26,P015,USB Drive,Storage,131,700,916,10,Sunday,Autumn
2025-10-26,P016,Power Bank,Accessories,114,1200,497,10,Sunday,Autumn
2025-10-26,P017,Microphone,Accessories,171,2800,608,10,Sunday,Autumn
2025-10-26,P018,Projector,Office Equipment,115,35000,976,10,Sunday,Autumn
2025-10-26,P019,Gaming Console,Electronics,72,45000,396,10,Sunday,Autumn
2025-10-26,P020,Webcam,Accessories,238,2200,314,10,Sunday,Autumn
2025-10-27,P001,Laptop,Electronics,215,55000,881,10,Monday,Autumn
2025-10-27,P002,Smartphone,Electronics,152,25000,947,10,Monday,Autumn
2025-10-27,P003,Headphones,Accessories,131,2500,331,10,Monday,Autumn
2025-10-27,P004,Keyboard,Accessories,232,1500,390,10,Monday,Autumn
2025-10-27,P005,Mouse,Accessories,233,800,1123,10,Monday,Autumn
2025-10-27,P006,Monitor,Electronics,142,12000,261,10,Monday,Autumn
2025-10-27,P007,Printer,Office Equipment,246,15000,395,10,Monday,Autumn
2025-10-27,P008,Tablet,Electronics,127,18000,668,10,Monday,Autumn
2025-10-27,P009,Smartwatch,Electronics,50,5000,253,10,Monday,Autumn
2025-10-27,P010,Camera,Electronics,168,30000,726,10,Monday,Autumn
2025-10-27,P011,Speaker,Accessories,198,3500,523,10,Monday,Autumn
2025-10-27,P012,Router,Networking,126,2500,614,10,Monday,Autumn
2025-10-27,P013,SSD,Storage,163,4500,327,10,Monday,Autumn
2025-10-27,P014,Hard Disk,Storage,122,4000,504,10,Monday,Autumn
2025-10-27,P015,USB Drive,Storage,66,700,1051,10,Monday,Autumn
2025-10-27,P016,Power Bank,Accessories,132,1200,896,10,Monday,Autumn
2025-10-27,P017,Microphone,Accessories,236,2800,984,10,Monday,Autumn
2025-10-27,P018,Projector,Office Equipment,81,35000,694,10,Monday,Autumn
2025-10-27,P019,Gaming Console,Electronics,198,45000,742,10,Monday,Autumn
2025-10-27,P020,Webcam,Accessories,75,2200,746,10,Monday,Autumn
2025-10-28,P001,Laptop,Electronics,178,55000,778,10,Tuesday,Autumn
2025-10-28,P002,Smartphone,Electronics,172,25000,755,10,Tuesday,Autumn
2025-10-28,P003,Headphones,Accessories,197,2500,733,10,Tuesday,Autumn
2025-10-28,P004,Keyboard,Accessories,78,1500,856,10,Tuesday,Autumn
2025-10-28,P005,Mouse,Accessories,177,800,282,10,Tuesday,Autumn
2025-10-28,P006,Monitor,Electronics,107,12000,1130,10,Tuesday,Autumn
2025-10-28,P007,Printer,Office Equipment,154,15000,285,10,Tuesday,Autumn
2025-10-28,P008,Tablet,Electronics,107,18000,900,10,Tuesday,Autumn
2025-10-28,P009,Smartwatch,Electronics,100,5000,549,10,Tuesday,Autumn
2025-10-28,P010,Camera,Electronics,242,30000,1175,10,Tuesday,Autumn
2025-10-28,P011,Speaker,Accessories,119,3500,1045,10,Tuesday,Autumn
2025-10-28,P012,Router,Networking,100,2500,1136,10,Tuesday,Autumn
2025-10-28,P013,SSD,Storage,223,4500,1079,10,Tuesday,Autumn
2025-10-28,P014,Hard Disk,Storage,90,4000,371,10,Tuesday,Autumn
2025-10-28,P015,USB Drive,Storage,222,700,258,10,Tuesday,Autumn
2025-10-28,P016,Power Bank,Accessories,203,1200,1159,10,Tuesday,Autumn
2025-10-28,P017,Microphone,Accessories,176,2800,1040,10,Tuesday,Autumn
2025-10-28,P018,Projector,Office Equipment,220,35000,375,10,Tuesday,Autumn
2025-10-28,P019,Gaming Console,Electronics,194,45000,991,10,Tuesday,Autumn
2025-10-28,P020,Webcam,Accessories,105,2200,713,10,Tuesday,Autumn
2025-10-29,P001,Laptop,Electronics,145,55000,876,10,Wednesday,Autumn
2025-10-29,P002,Smartphone,Electronics,131,25000,764,10,Wednesday,Autumn
2025-10-29,P003,Headphones,Accessories,184,2500,631,10,Wednesday,Autumn
2025-10-29,P004,Keyboard,Accessories,208,1500,952,10,Wednesday,Autumn
2025-10-29,P005,Mouse,Accessories,53,800,695,10,Wednesday,Autumn
2025-10-29,P006,Monitor,Electronics,59,12000,327,10,Wednesday,Autumn
2025-10-29,P007,Printer,Office Equipment,137,15000,558,10,Wednesday,Autumn
2025-10-29,P008,Tablet,Electronics,220,18000,1076,10,Wednesday,Autumn
2025-10-29,P009,Smartwatch,Electronics,70,5000,553,10,Wednesday,Autumn
2025-10-29,P010,Camera,Electronics,117,30000,910,10,Wednesday,Autumn
2025-10-29,P011,Speaker,Accessories,110,3500,707,10,Wednesday,Autumn
2025-10-29,P012,Router,Networking,100,2500,204,10,Wednesday,Autumn
2025-10-29,P013,SSD,Storage,184,4500,795,10,Wednesday,Autumn
2025-10-29,P014,Hard Disk,Storage,236,4000,1034,10,Wednesday,Autumn
2025-10-29,P015,USB Drive,Storage,149,700,262,10,Wednesday,Autumn
2025-10-29,P016,Power Bank,Accessories,95,1200,1116,10,Wednesday,Autumn
2025-10-29,P017,Microphone,Accessories,177,2800,240,10,Wednesday,Autumn
2025-10-29,P018,Projector,Office Equipment,112,35000,325,10,Wednesday,Autumn
2025-10-29,P019,Gaming Console,Electronics,146,45000,428,10,Wednesday,Autumn
2025-10-29,P020,Webcam,Accessories,173,2200,1009,10,Wednesday,Autumn
2025-10-30,P001,Laptop,Electronics,114,55000,795,10,Thursday,Autumn
2025-10-30,P002,Smartphone,Electronics,143,25000,646,10,Thursday,Autumn
2025-10-30,P003,Headphones,Accessories,91,2500,778,10,Thursday,Autumn
2025-10-30,P004,Keyboard,Accessories,157,1500,825,10,Thursday,Autumn
2025-10-30,P005,Mouse,Accessories,171,800,961,10,Thursday,Autumn
2025-10-30,P006,Monitor,Electronics,110,12000,285,10,Thursday,Autumn
2025-10-30,P007,Printer,Office Equipment,102,15000,959,10,Thursday,Autumn
2025-10-30,P008,Tablet,Electronics,234,18000,1153,10,Thursday,Autumn
2025-10-30,P009,Smartwatch,Electronics,190,5000,1002,10,Thursday,Autumn
2025-10-30,P010,Camera,Electronics,203,30000,323,10,Thursday,Autumn
2025-10-30,P011,Speaker,Accessories,59,3500,928,10,Thursday,Autumn
2025-10-30,P012,Router,Networking,76,2500,1194,10,Thursday,Autumn
2025-10-30,P013,SSD,Storage,189,4500,805,10,Thursday,Autumn
2025-10-30,P014,Hard Disk,Storage,180,4000,511,10,Thursday,Autumn
2025-10-30,P015,USB Drive,Storage,111,700,282,10,Thursday,Autumn
2025-10-30,P016,Power Bank,Accessories,66,1200,444,10,Thursday,Autumn
2025-10-30,P017,Microphone,Accessories,144,2800,648,10,Thursday,Autumn
2025-10-30,P018,Projector,Office Equipment,63,35000,780,10,Thursday,Autumn
2025-10-30,P019,Gaming Console,Electronics,127,45000,1084,10,Thursday,Autumn
2025-10-30,P020,Webcam,Accessories,57,2200,564,10,Thursday,Autumn
2025-10-31,P001,Laptop,Electronics,114,55000,504,10,Friday,Autumn
2025-10-31,P002,Smartphone,Electronics,141,25000,278,10,Friday,Autumn
2025-10-31,P003,Headphones,Accessories,90,2500,487,10,Friday,Autumn
2025-10-31,P004,Keyboard,Accessories,163,1500,244,10,Friday,Autumn
2025-10-31,P005,Mouse,Accessories,124,800,942,10,Friday,Autumn
2025-10-31,P006,Monitor,Electronics,121,12000,757,10,Friday,Autumn
2025-10-31,P007,Printer,Office Equipment,51,15000,261,10,Friday,Autumn
2025-10-31,P008,Tablet,Electronics,242,18000,889,10,Friday,Autumn
2025-10-31,P009,Smartwatch,Electronics,223,5000,1104,10,Friday,Autumn
2025-10-31,P010,Camera,Electronics,250,30000,1124,10,Friday,Autumn
2025-10-31,P011,Speaker,Accessories,249,3500,978,10,Friday,Autumn
2025-10-31,P012,Router,Networking,105,2500,794,10,Friday,Autumn
2025-10-31,P013,SSD,Storage,149,4500,408,10,Friday,Autumn
2025-10-31,P014,Hard Disk,Storage,74,4000,440,10,Friday,Autumn
2025-10-31,P015,USB Drive,Storage,107,700,533,10,Friday,Autumn
2025-10-31,P016,Power Bank,Accessories,163,1200,884,10,Friday,Autumn
2025-10-31,P017,Microphone,Accessories,105,2800,292,10,Friday,Autumn
2025-10-31,P018,Projector,Office Equipment,66,35000,483,10,Friday,Autumn
2025-10-31,P019,Gaming Console,Electronics,165,45000,463,10,Friday,Autumn
2025-10-31,P020,Webcam,Accessories,216,2200,483,10,Friday,Autumn
2025-11-01,P001,Laptop,Electronics,104,55000,215,11,Saturday,Autumn
2025-11-01,P002,Smartphone,Electronics,67,25000,256,11,Saturday,Autumn
2025-11-01,P003,Headphones,Accessories,243,2500,655,11,Saturday,Autumn
2025-11-01,P004,Keyboard,Accessories,142,1500,600,11,Saturday,Autumn
2025-11-01,P005,Mouse,Accessories,118,800,292,11,Saturday,Autumn
2025-11-01,P006,Monitor,Electronics,202,12000,1191,11,Saturday,Autumn
2025-11-01,P007,Printer,Office Equipment,192,15000,492,11,Saturday,Autumn
2025-11-01,P008,Tablet,Electronics,245,18000,375,11,Saturday,Autumn
2025-11-01,P009,Smartwatch,Electronics,150,5000,973,11,Saturday,Autumn
2025-11-01,P010,Camera,Electronics,198,30000,671,11,Saturday,Autumn
2025-11-01,P011,Speaker,Accessories,219,3500,551,11,Saturday,Autumn
2025-11-01,P012,Router,Networking,66,2500,328,11,Saturday,Autumn
2025-11-01,P013,SSD,Storage,162,4500,322,11,Saturday,Autumn
2025-11-01,P014,Hard Disk,Storage,143,4000,471,11,Saturday,Autumn
2025-11-01,P015,USB Drive,Storage,69,700,737,11,Saturday,Autumn
2025-11-01,P016,Power Bank,Accessories,191,1200,919,11,Saturday,Autumn
2025-11-01,P017,Microphone,Accessories,112,2800,511,11,Saturday,Autumn
2025-11-01,P018,Projector,Office Equipment,155,35000,763,11,Saturday,Autumn
2025-11-01,P019,Gaming Console,Electronics,96,45000,1076,11,Saturday,Autumn
2025-11-01,P020,Webcam,Accessories,224,2200,756,11,Saturday,Autumn
2025-11-02,P001,Laptop,Electronics,107,55000,235,11,Sunday,Autumn
2025-11-02,P002,Smartphone,Electronics,127,25000,827,11,Sunday,Autumn
2025-11-02,P003,Headphones,Accessories,225,2500,312,11,Sunday,Autumn
2025-11-02,P004,Keyboard,Accessories,247,1500,730,11,Sunday,Autumn
2025-11-02,P005,Mouse,Accessories,105,800,1066,11,Sunday,Autumn
2025-11-02,P006,Monitor,Electronics,192,12000,998,11,Sunday,Autumn
2025-11-02,P007,Printer,Office Equipment,97,15000,383,11,Sunday,Autumn
2025-11-02,P008,Tablet,Electronics,81,18000,819,11,Sunday,Autumn
2025-11-02,P009,Smartwatch,Electronics,177,5000,442,11,Sunday,Autumn
2025-11-02,P010,Camera,Electronics,176,30000,622,11,Sunday,Autumn
2025-11-02,P011,Speaker,Accessories,94,3500,594,11,Sunday,Autumn
2025-11-02,P012,Router,Networking,193,2500,579,11,Sunday,Autumn
2025-11-02,P013,SSD,Storage,173,4500,467,11,Sunday,Autumn
2025-11-02,P014,Hard Disk,Storage,208,4000,648,11,Sunday,Autumn
2025-11-02,P015,USB Drive,Storage,105,700,728,11,Sunday,Autumn
2025-11-02,P016,Power Bank,Accessories,173,1200,569,11,Sunday,Autumn
2025-11-02,P017,Microphone,Accessories,245,2800,248,11,Sunday,Autumn
2025-11-02,P018,Projector,Office Equipment,111,35000,977,11,Sunday,Autumn
2025-11-02,P019,Gaming Console,Electronics,146,45000,940,11,Sunday,Autumn
2025-11-02,P020,Webcam,Accessories,183,2200,510,11,Sunday,Autumn
2025-11-03,P001,Laptop,Electronics,140,55000,1087,11,Monday,Autumn
2025-11-03,P002,Smartphone,Electronics,99,25000,1176,11,Monday,Autumn
2025-11-03,P003,Headphones,Accessories,53,2500,794,11,Monday,Autumn
2025-11-03,P004,Keyboard,Accessories,121,1500,237,11,Monday,Autumn
2025-11-03,P005,Mouse,Accessories,198,800,904,11,Monday,Autumn
2025-11-03,P006,Monitor,Electronics,193,12000,444,11,Monday,Autumn
2025-11-03,P007,Printer,Office Equipment,89,15000,495,11,Monday,Autumn
2025-11-03,P008,Tablet,Electronics,105,18000,630,11,Monday,Autumn
2025-11-03,P009,Smartwatch,Electronics,189,5000,234,11,Monday,Autumn
2025-11-03,P010,Camera,Electronics,224,30000,438,11,Monday,Autumn
2025-11-03,P011,Speaker,Accessories,53,3500,951,11,Monday,Autumn
2025-11-03,P012,Router,Networking,246,2500,809,11,Monday,Autumn
2025-11-03,P013,SSD,Storage,126,4500,909,11,Monday,Autumn
2025-11-03,P014,Hard Disk,Storage,97,4000,627,11,Monday,Autumn
2025-11-03,P015,USB Drive,Storage,86,700,761,11,Monday,Autumn
2025-11-03,P016,Power Bank,Accessories,250,1200,554,11,Monday,Autumn
2025-11-03,P017,Microphone,Accessories,212,2800,993,11,Monday,Autumn
2025-11-03,P018,Projector,Office Equipment,64,35000,398,11,Monday,Autumn
2025-11-03,P019,Gaming Console,Electronics,212,45000,742,11,Monday,Autumn
2025-11-03,P020,Webcam,Accessories,213,2200,796,11,Monday,Autumn
2025-11-04,P001,Laptop,Electronics,155,55000,606,11,Tuesday,Autumn
2025-11-04,P002,Smartphone,Electronics,213,25000,804,11,Tuesday,Autumn
2025-11-04,P003,Headphones,Accessories,239,2500,1000,11,Tuesday,Autumn
2025-11-04,P004,Keyboard,Accessories,158,1500,594,11,Tuesday,Autumn
2025-11-04,P005,Mouse,Accessories,250,800,1193,11,Tuesday,Autumn
2025-11-04,P006,Monitor,Electronics,206,12000,809,11,Tuesday,Autumn
2025-11-04,P007,Printer,Office Equipment,132,15000,605,11,Tuesday,Autumn
2025-11-04,P008,Tablet,Electronics,103,18000,874,11,Tuesday,Autumn
2025-11-04,P009,Smartwatch,Electronics,136,5000,735,11,Tuesday,Autumn
2025-11-04,P010,Camera,Electronics,243,30000,340,11,Tuesday,Autumn
2025-11-04,P011,Speaker,Accessories,54,3500,1003,11,Tuesday,Autumn
2025-11-04,P012,Router,Networking,141,2500,269,11,Tuesday,Autumn
2025-11-04,P013,SSD,Storage,206,4500,642,11,Tuesday,Autumn
2025-11-04,P014,Hard Disk,Storage,164,4000,333,11,Tuesday,Autumn
2025-11-04,P015,USB Drive,Storage,130,700,588,11,Tuesday,Autumn
2025-11-04,P016,Power Bank,Accessories,244,1200,1115,11,Tuesday,Autumn
2025-11-04,P017,Microphone,Accessories,202,2800,501,11,Tuesday,Autumn
2025-11-04,P018,Projector,Office Equipment,70,35000,935,11,Tuesday,Autumn
2025-11-04,P019,Gaming Console,Electronics,159,45000,878,11,Tuesday,Autumn
2025-11-04,P020,Webcam,Accessories,198,2200,1003,11,Tuesday,Autumn
2025-11-05,P001,Laptop,Electronics,164,55000,919,11,Wednesday,Autumn
2025-11-05,P002,Smartphone,Electronics,53,25000,707,11,Wednesday,Autumn
2025-11-05,P003,Headphones,Accessories,211,2500,614,11,Wednesday,Autumn
2025-11-05,P004,Keyboard,Accessories,160,1500,485,11,Wednesday,Autumn
2025-11-05,P005,Mouse,Accessories,181,800,492,11,Wednesday,Autumn
2025-11-05,P006,Monitor,Electronics,143,12000,964,11,Wednesday,Autumn
2025-11-05,P007,Printer,Office Equipment,173,15000,554,11,Wednesday,Autumn
2025-11-05,P008,Tablet,Electronics,209,18000,860,11,Wednesday,Autumn
2025-11-05,P009,Smartwatch,Electronics,93,5000,1077,11,Wednesday,Autumn
2025-11-05,P010,Camera,Electronics,160,30000,1143,11,Wednesday,Autumn
2025-11-05,P011,Speaker,Accessories,121,3500,236,11,Wednesday,Autumn
2025-11-05,P012,Router,Networking,128,2500,834,11,Wednesday,Autumn
2025-11-05,P013,SSD,Storage,107,4500,1154,11,Wednesday,Autumn
2025-11-05,P014,Hard Disk,Storage,207,4000,644,11,Wednesday,Autumn
2025-11-05,P015,USB Drive,Storage,70,700,498,11,Wednesday,Autumn
2025-11-05,P016,Power Bank,Accessories,206,1200,512,11,Wednesday,Autumn
2025-11-05,P017,Microphone,Accessories,213,2800,250,11,Wednesday,Autumn
2025-11-05,P018,Projector,Office Equipment,237,35000,1098,11,Wednesday,Autumn
2025-11-05,P019,Gaming Console,Electronics,128,45000,221,11,Wednesday,Autumn
2025-11-05,P020,Webcam,Accessories,86,2200,974,11,Wednesday,Autumn
2025-11-06,P001,Laptop,Electronics,228,55000,623,11,Thursday,Autumn
2025-11-06,P002,Smartphone,Electronics,112,25000,693,11,Thursday,Autumn
2025-11-06,P003,Headphones,Accessories,206,2500,1170,11,Thursday,Autumn
2025-11-06,P004,Keyboard,Accessories,194,1500,826,11,Thursday,Autumn
2025-11-06,P005,Mouse,Accessories,247,800,317,11,Thursday,Autumn
2025-11-06,P006,Monitor,Electronics,169,12000,626,11,Thursday,Autumn
2025-11-06,P007,Printer,Office Equipment,60,15000,242,11,Thursday,Autumn
2025-11-06,P008,Tablet,Electronics,157,18000,826,11,Thursday,Autumn
2025-11-06,P009,Smartwatch,Electronics,114,5000,669,11,Thursday,Autumn
2025-11-06,P010,Camera,Electronics,141,30000,689,11,Thursday,Autumn
2025-11-06,P011,Speaker,Accessories,173,3500,1080,11,Thursday,Autumn
2025-11-06,P012,Router,Networking,178,2500,329,11,Thursday,Autumn
2025-11-06,P013,SSD,Storage,119,4500,222,11,Thursday,Autumn
2025-11-06,P014,Hard Disk,Storage,111,4000,257,11,Thursday,Autumn
2025-11-06,P015,USB Drive,Storage,109,700,596,11,Thursday,Autumn
2025-11-06,P016,Power Bank,Accessories,163,1200,221,11,Thursday,Autumn
2025-11-06,P017,Microphone,Accessories,182,2800,931,11,Thursday,Autumn
2025-11-06,P018,Projector,Office Equipment,232,35000,938,11,Thursday,Autumn
2025-11-06,P019,Gaming Console,Electronics,234,45000,429,11,Thursday,Autumn
2025-11-06,P020,Webcam,Accessories,136,2200,934,11,Thursday,Autumn
2025-11-07,P001,Laptop,Electronics,227,55000,623,11,Friday,Autumn
2025-11-07,P002,Smartphone,Electronics,183,25000,1034,11,Friday,Autumn
2025-11-07,P003,Headphones,Accessories,123,2500,860,11,Friday,Autumn
2025-11-07,P004,Keyboard,Accessories,220,1500,787,11,Friday,Autumn
2025-11-07,P005,Mouse,Accessories,59,800,981,11,Friday,Autumn
2025-11-07,P006,Monitor,Electronics,69,12000,211,11,Friday,Autumn
2025-11-07,P007,Printer,Office Equipment,166,15000,350,11,Friday,Autumn
2025-11-07,P008,Tablet,Electronics,128,18000,409,11,Friday,Autumn
2025-11-07,P009,Smartwatch,Electronics,163,5000,416,11,Friday,Autumn
2025-11-07,P010,Camera,Electronics,136,30000,579,11,Friday,Autumn
2025-11-07,P011,Speaker,Accessories,134,3500,524,11,Friday,Autumn
2025-11-07,P012,Router,Networking,138,2500,430,11,Friday,Autumn
2025-11-07,P013,SSD,Storage,234,4500,548,11,Friday,Autumn
2025-11-07,P014,Hard Disk,Storage,74,4000,630,11,Friday,Autumn
2025-11-07,P015,USB Drive,Storage,93,700,1072,11,Friday,Autumn
2025-11-07,P016,Power Bank,Accessories,204,1200,1077,11,Friday,Autumn
2025-11-07,P017,Microphone,Accessories,71,2800,727,11,Friday,Autumn
2025-11-07,P018,Projector,Office Equipment,51,35000,1010,11,Friday,Autumn
2025-11-07,P019,Gaming Console,Electronics,178,45000,727,11,Friday,Autumn
2025-11-07,P020,Webcam,Accessories,192,2200,783,11,Friday,Autumn
2025-11-08,P001,Laptop,Electronics,96,55000,1046,11,Saturday,Autumn
2025-11-08,P002,Smartphone,Electronics,192,25000,308,11,Saturday,Autumn
2025-11-08,P003,Headphones,Accessories,71,2500,1011,11,Saturday,Autumn
2025-11-08,P004,Keyboard,Accessories,72,1500,972,11,Saturday,Autumn
2025-11-08,P005,Mouse,Accessories,69,800,639,11,Saturday,Autumn
2025-11-08,P006,Monitor,Electronics,250,12000,261,11,Saturday,Autumn
2025-11-08,P007,Printer,Office Equipment,182,15000,1097,11,Saturday,Autumn
2025-11-08,P008,Tablet,Electronics,130,18000,659,11,Saturday,Autumn
2025-11-08,P009,Smartwatch,Electronics,176,5000,1010,11,Saturday,Autumn
2025-11-08,P010,Camera,Electronics,204,30000,415,11,Saturday,Autumn
